C:\Users\MFV1\Documents\TrainData\IMG\center_2018_07_16_17_13_09_286.jpg,C:\Users\MFV1\Documents\TrainData\IMG\left_2018_07_16_17_13_09_286.jpg,C:\Users\MFV1\Documents\TrainData\IMG\right_2018_07_16_17_13_09_286.jpg,-2.115.292,1,0,3.019.826
C:\Users\MFV1\Documents\TrainData\IMG\center_2018_07_16_17_13_09_358.jpg,C:\Users\MFV1\Documents\TrainData\IMG\left_2018_07_16_17_13_09_358.jpg,C:\Users\MFV1\Documents\TrainData\IMG\right_2018_07_16_17_13_09_358.jpg,-2.441.745,1,0,3.019.755
C:\Users\MFV1\Documents\TrainData\IMG\center_2018_07_16_17_13_09_429.jpg,C:\Users\MFV1\Documents\TrainData\IMG\left_2018_07_16_17_13_09_429.jpg,C:\Users\MFV1\Documents\TrainData\IMG\right_2018_07_16_17_13_09_429.jpg,-4.441.746,1,0,3.017.953
C:\Users\MFV1\Documents\TrainData\IMG\center_2018_07_16_17_13_09_498.jpg,C:\Users\MFV1\Documents\TrainData\IMG\left_2018_07_16_17_13_09_498.jpg,C:\Users\MFV1\Documents\TrainData\IMG\right_2018_07_16_17_13_09_498.jpg,-3.303.984,1,0,301.921
C:\Users\MFV1\Documents\TrainData\IMG\center_2018_07_16_17_13_09_567.jpg,C:\Users\MFV1\Documents\TrainData\IMG\left_2018_07_16_17_13_09_567.jpg,C:\Users\MFV1\Documents\TrainData\IMG\right_2018_07_16_17_13_09_567.jpg,-9.627.113,1,0,3.019.366
C:\Users\MFV1\Documents\TrainData\IMG\center_2018_07_16_17_13_09_639.jpg,C:\Users\MFV1\Documents\TrainData\IMG\left_2018_07_16_17_13_09_639.jpg,C:\Users\MFV1\Documents\TrainData\IMG\right_2018_07_16_17_13_09_639.jpg,0,1,0,3.018.808
C:\Users\MFV1\Documents\TrainData\IMG\center_2018_07_16_17_13_09_709.jpg,C:\Users\MFV1\Documents\TrainData\IMG\left_2018_07_16_17_13_09_709.jpg,C:\Users\MFV1\Documents\TrainData\IMG\right_2018_07_16_17_13_09_709.jpg,0,1,0,3.018.979
C:\Users\MFV1\Documents\TrainData\IMG\center_2018_07_16_17_13_09_780.jpg,C:\Users\MFV1\Documents\TrainData\IMG\left_2018_07_16_17_13_09_780.jpg,C:\Users\MFV1\Documents\TrainData\IMG\right_2018_07_16_17_13_09_780.jpg,0,1,0,3.018.896
C:\Users\MFV1\Documents\TrainData\IMG\center_2018_07_16_17_13_09_853.jpg,C:\Users\MFV1\Documents\TrainData\IMG\left_2018_07_16_17_13_09_853.jpg,C:\Users\MFV1\Documents\TrainData\IMG\right_2018_07_16_17_13_09_853.jpg,0,1,0,3.019.026
C:\Users\MFV1\Documents\TrainData\IMG\center_2018_07_16_17_13_09_922.jpg,C:\Users\MFV1\Documents\TrainData\IMG\left_2018_07_16_17_13_09_922.jpg,C:\Users\MFV1\Documents\TrainData\IMG\right_2018_07_16_17_13_09_922.jpg,0,1,0,3.019.027
C:\Users\MFV1\Documents\TrainData\IMG\center_2018_07_16_17_13_09_989.jpg,C:\Users\MFV1\Documents\TrainData\IMG\left_2018_07_16_17_13_09_989.jpg,C:\Users\MFV1\Documents\TrainData\IMG\right_2018_07_16_17_13_09_989.jpg,-0.15,1,0,3.018.326
C:\Users\MFV1\Documents\TrainData\IMG\center_2018_07_16_17_13_10_062.jpg,C:\Users\MFV1\Documents\TrainData\IMG\left_2018_07_16_17_13_10_062.jpg,C:\Users\MFV1\Documents\TrainData\IMG\right_2018_07_16_17_13_10_062.jpg,-0.3,1,0,3.016.951
C:\Users\MFV1\Documents\TrainData\IMG\center_2018_07_16_17_13_10_130.jpg,C:\Users\MFV1\Documents\TrainData\IMG\left_2018_07_16_17_13_10_130.jpg,C:\Users\MFV1\Documents\TrainData\IMG\right_2018_07_16_17_13_10_130.jpg,-1.254.979,1,0,3.019.089
C:\Users\MFV1\Documents\TrainData\IMG\center_2018_07_16_17_13_10_202.jpg,C:\Users\MFV1\Documents\TrainData\IMG\left_2018_07_16_17_13_10_202.jpg,C:\Users\MFV1\Documents\TrainData\IMG\right_2018_07_16_17_13_10_202.jpg,0,1,0,3.018.865
C:\Users\MFV1\Documents\TrainData\IMG\center_2018_07_16_17_13_10_272.jpg,C:\Users\MFV1\Documents\TrainData\IMG\left_2018_07_16_17_13_10_272.jpg,C:\Users\MFV1\Documents\TrainData\IMG\right_2018_07_16_17_13_10_272.jpg,0,1,0,3.018.999
C:\Users\MFV1\Documents\TrainData\IMG\center_2018_07_16_17_13_10_341.jpg,C:\Users\MFV1\Documents\TrainData\IMG\left_2018_07_16_17_13_10_341.jpg,C:\Users\MFV1\Documents\TrainData\IMG\right_2018_07_16_17_13_10_341.jpg,0,1,0,3.018.953
C:\Users\MFV1\Documents\TrainData\IMG\center_2018_07_16_17_13_10_410.jpg,C:\Users\MFV1\Documents\TrainData\IMG\left_2018_07_16_17_13_10_410.jpg,C:\Users\MFV1\Documents\TrainData\IMG\right_2018_07_16_17_13_10_410.jpg,0,1,0,3.019.034
C:\Users\MFV1\Documents\TrainData\IMG\center_2018_07_16_17_13_10_482.jpg,C:\Users\MFV1\Documents\TrainData\IMG\left_2018_07_16_17_13_10_482.jpg,C:\Users\MFV1\Documents\TrainData\IMG\right_2018_07_16_17_13_10_482.jpg,0,1,0,3.019.034
C:\Users\MFV1\Documents\TrainData\IMG\center_2018_07_16_17_13_10_554.jpg,C:\Users\MFV1\Documents\TrainData\IMG\left_2018_07_16_17_13_10_554.jpg,C:\Users\MFV1\Documents\TrainData\IMG\right_2018_07_16_17_13_10_554.jpg,-0.2,1,0,3.017.934
C:\Users\MFV1\Documents\TrainData\IMG\center_2018_07_16_17_13_10_631.jpg,C:\Users\MFV1\Documents\TrainData\IMG\left_2018_07_16_17_13_10_631.jpg,C:\Users\MFV1\Documents\TrainData\IMG\right_2018_07_16_17_13_10_631.jpg,-0.4,1,0,3.015.784
C:\Users\MFV1\Documents\TrainData\IMG\center_2018_07_16_17_13_10_704.jpg,C:\Users\MFV1\Documents\TrainData\IMG\left_2018_07_16_17_13_10_704.jpg,C:\Users\MFV1\Documents\TrainData\IMG\right_2018_07_16_17_13_10_704.jpg,-3.073.593,1,0,3.018.498
C:\Users\MFV1\Documents\TrainData\IMG\center_2018_07_16_17_13_10_778.jpg,C:\Users\MFV1\Documents\TrainData\IMG\left_2018_07_16_17_13_10_778.jpg,C:\Users\MFV1\Documents\TrainData\IMG\right_2018_07_16_17_13_10_778.jpg,-1.094.398,1,0,3.019.237
C:\Users\MFV1\Documents\TrainData\IMG\center_2018_07_16_17_13_10_851.jpg,C:\Users\MFV1\Documents\TrainData\IMG\left_2018_07_16_17_13_10_851.jpg,C:\Users\MFV1\Documents\TrainData\IMG\right_2018_07_16_17_13_10_851.jpg,0,1,0,3.018.833
C:\Users\MFV1\Documents\TrainData\IMG\center_2018_07_16_17_13_10_925.jpg,C:\Users\MFV1\Documents\TrainData\IMG\left_2018_07_16_17_13_10_925.jpg,C:\Users\MFV1\Documents\TrainData\IMG\right_2018_07_16_17_13_10_925.jpg,0,1,0,3.019.006
C:\Users\MFV1\Documents\TrainData\IMG\center_2018_07_16_17_13_10_994.jpg,C:\Users\MFV1\Documents\TrainData\IMG\left_2018_07_16_17_13_10_994.jpg,C:\Users\MFV1\Documents\TrainData\IMG\right_2018_07_16_17_13_10_994.jpg,0,1,0,3.019.036
C:\Users\MFV1\Documents\TrainData\IMG\center_2018_07_16_17_13_11_066.jpg,C:\Users\MFV1\Documents\TrainData\IMG\left_2018_07_16_17_13_11_066.jpg,C:\Users\MFV1\Documents\TrainData\IMG\right_2018_07_16_17_13_11_066.jpg,0,1,0,3.019.026
C:\Users\MFV1\Documents\TrainData\IMG\center_2018_07_16_17_13_11_133.jpg,C:\Users\MFV1\Documents\TrainData\IMG\left_2018_07_16_17_13_11_133.jpg,C:\Users\MFV1\Documents\TrainData\IMG\right_2018_07_16_17_13_11_133.jpg,0,1,0,3.019.029
C:\Users\MFV1\Documents\TrainData\IMG\center_2018_07_16_17_13_11_208.jpg,C:\Users\MFV1\Documents\TrainData\IMG\left_2018_07_16_17_13_11_208.jpg,C:\Users\MFV1\Documents\TrainData\IMG\right_2018_07_16_17_13_11_208.jpg,-0.2,1,0,3.018.043
C:\Users\MFV1\Documents\TrainData\IMG\center_2018_07_16_17_13_11_280.jpg,C:\Users\MFV1\Documents\TrainData\IMG\left_2018_07_16_17_13_11_280.jpg,C:\Users\MFV1\Documents\TrainData\IMG\right_2018_07_16_17_13_11_280.jpg,-1.950.326,1,0,3.018.285
C:\Users\MFV1\Documents\TrainData\IMG\center_2018_07_16_17_13_11_351.jpg,C:\Users\MFV1\Documents\TrainData\IMG\left_2018_07_16_17_13_11_351.jpg,C:\Users\MFV1\Documents\TrainData\IMG\right_2018_07_16_17_13_11_351.jpg,0,1,0,3.018.938
C:\Users\MFV1\Documents\TrainData\IMG\center_2018_07_16_17_13_11_425.jpg,C:\Users\MFV1\Documents\TrainData\IMG\left_2018_07_16_17_13_11_425.jpg,C:\Users\MFV1\Documents\TrainData\IMG\right_2018_07_16_17_13_11_425.jpg,0,1,0,3.019.011
C:\Users\MFV1\Documents\TrainData\IMG\center_2018_07_16_17_13_11_497.jpg,C:\Users\MFV1\Documents\TrainData\IMG\left_2018_07_16_17_13_11_497.jpg,C:\Users\MFV1\Documents\TrainData\IMG\right_2018_07_16_17_13_11_497.jpg,0,1,0,3.019.021
C:\Users\MFV1\Documents\TrainData\IMG\center_2018_07_16_17_13_11_572.jpg,C:\Users\MFV1\Documents\TrainData\IMG\left_2018_07_16_17_13_11_572.jpg,C:\Users\MFV1\Documents\TrainData\IMG\right_2018_07_16_17_13_11_572.jpg,0,1,0,3.019.029
C:\Users\MFV1\Documents\TrainData\IMG\center_2018_07_16_17_13_11_641.jpg,C:\Users\MFV1\Documents\TrainData\IMG\left_2018_07_16_17_13_11_641.jpg,C:\Users\MFV1\Documents\TrainData\IMG\right_2018_07_16_17_13_11_641.jpg,0,1,0,3.019.042
C:\Users\MFV1\Documents\TrainData\IMG\center_2018_07_16_17_13_11_712.jpg,C:\Users\MFV1\Documents\TrainData\IMG\left_2018_07_16_17_13_11_712.jpg,C:\Users\MFV1\Documents\TrainData\IMG\right_2018_07_16_17_13_11_712.jpg,0,1,0,3.019.033
C:\Users\MFV1\Documents\TrainData\IMG\center_2018_07_16_17_13_11_787.jpg,C:\Users\MFV1\Documents\TrainData\IMG\left_2018_07_16_17_13_11_787.jpg,C:\Users\MFV1\Documents\TrainData\IMG\right_2018_07_16_17_13_11_787.jpg,0,1,0,3.019.027
C:\Users\MFV1\Documents\TrainData\IMG\center_2018_07_16_17_13_11_858.jpg,C:\Users\MFV1\Documents\TrainData\IMG\left_2018_07_16_17_13_11_858.jpg,C:\Users\MFV1\Documents\TrainData\IMG\right_2018_07_16_17_13_11_858.jpg,0,1,0,3.019.059
C:\Users\MFV1\Documents\TrainData\IMG\center_2018_07_16_17_13_11_926.jpg,C:\Users\MFV1\Documents\TrainData\IMG\left_2018_07_16_17_13_11_926.jpg,C:\Users\MFV1\Documents\TrainData\IMG\right_2018_07_16_17_13_11_926.jpg,0,1,0,3.019.028
C:\Users\MFV1\Documents\TrainData\IMG\center_2018_07_16_17_13_11_998.jpg,C:\Users\MFV1\Documents\TrainData\IMG\left_2018_07_16_17_13_11_998.jpg,C:\Users\MFV1\Documents\TrainData\IMG\right_2018_07_16_17_13_11_998.jpg,0,1,0,3.019.029
C:\Users\MFV1\Documents\TrainData\IMG\center_2018_07_16_17_13_12_072.jpg,C:\Users\MFV1\Documents\TrainData\IMG\left_2018_07_16_17_13_12_072.jpg,C:\Users\MFV1\Documents\TrainData\IMG\right_2018_07_16_17_13_12_072.jpg,0,1,0,301.903
C:\Users\MFV1\Documents\TrainData\IMG\center_2018_07_16_17_13_12_148.jpg,C:\Users\MFV1\Documents\TrainData\IMG\left_2018_07_16_17_13_12_148.jpg,C:\Users\MFV1\Documents\TrainData\IMG\right_2018_07_16_17_13_12_148.jpg,0,1,0,3.019.029
C:\Users\MFV1\Documents\TrainData\IMG\center_2018_07_16_17_13_12_221.jpg,C:\Users\MFV1\Documents\TrainData\IMG\left_2018_07_16_17_13_12_221.jpg,C:\Users\MFV1\Documents\TrainData\IMG\right_2018_07_16_17_13_12_221.jpg,0,1,0,301.903
C:\Users\MFV1\Documents\TrainData\IMG\center_2018_07_16_17_13_12_292.jpg,C:\Users\MFV1\Documents\TrainData\IMG\left_2018_07_16_17_13_12_292.jpg,C:\Users\MFV1\Documents\TrainData\IMG\right_2018_07_16_17_13_12_292.jpg,0,1,0,301.892
C:\Users\MFV1\Documents\TrainData\IMG\center_2018_07_16_17_13_12_359.jpg,C:\Users\MFV1\Documents\TrainData\IMG\left_2018_07_16_17_13_12_359.jpg,C:\Users\MFV1\Documents\TrainData\IMG\right_2018_07_16_17_13_12_359.jpg,-0.1,1,0,301.872
C:\Users\MFV1\Documents\TrainData\IMG\center_2018_07_16_17_13_12_433.jpg,C:\Users\MFV1\Documents\TrainData\IMG\left_2018_07_16_17_13_12_433.jpg,C:\Users\MFV1\Documents\TrainData\IMG\right_2018_07_16_17_13_12_433.jpg,-0.3,1,0,3.016.832
C:\Users\MFV1\Documents\TrainData\IMG\center_2018_07_16_17_13_12_502.jpg,C:\Users\MFV1\Documents\TrainData\IMG\left_2018_07_16_17_13_12_502.jpg,C:\Users\MFV1\Documents\TrainData\IMG\right_2018_07_16_17_13_12_502.jpg,-0.45,1,0,3.015.156
C:\Users\MFV1\Documents\TrainData\IMG\center_2018_07_16_17_13_12_571.jpg,C:\Users\MFV1\Documents\TrainData\IMG\left_2018_07_16_17_13_12_571.jpg,C:\Users\MFV1\Documents\TrainData\IMG\right_2018_07_16_17_13_12_571.jpg,-6.500.001,1,0,3.012.718
C:\Users\MFV1\Documents\TrainData\IMG\center_2018_07_16_17_13_12_644.jpg,C:\Users\MFV1\Documents\TrainData\IMG\left_2018_07_16_17_13_12_644.jpg,C:\Users\MFV1\Documents\TrainData\IMG\right_2018_07_16_17_13_12_644.jpg,-8.500.001,1,0,3.010.466
C:\Users\MFV1\Documents\TrainData\IMG\center_2018_07_16_17_13_12_716.jpg,C:\Users\MFV1\Documents\TrainData\IMG\left_2018_07_16_17_13_12_716.jpg,C:\Users\MFV1\Documents\TrainData\IMG\right_2018_07_16_17_13_12_716.jpg,-8.355.195,1,0,3.012.506
C:\Users\MFV1\Documents\TrainData\IMG\center_2018_07_16_17_13_12_790.jpg,C:\Users\MFV1\Documents\TrainData\IMG\left_2018_07_16_17_13_12_790.jpg,C:\Users\MFV1\Documents\TrainData\IMG\right_2018_07_16_17_13_12_790.jpg,-6.110.697,1,0,301.902
C:\Users\MFV1\Documents\TrainData\IMG\center_2018_07_16_17_13_12_860.jpg,C:\Users\MFV1\Documents\TrainData\IMG\left_2018_07_16_17_13_12_860.jpg,C:\Users\MFV1\Documents\TrainData\IMG\right_2018_07_16_17_13_12_860.jpg,-4.610.696,1,0,3.020.301
C:\Users\MFV1\Documents\TrainData\IMG\center_2018_07_16_17_13_12_935.jpg,C:\Users\MFV1\Documents\TrainData\IMG\left_2018_07_16_17_13_12_935.jpg,C:\Users\MFV1\Documents\TrainData\IMG\right_2018_07_16_17_13_12_935.jpg,1.878.853,1,0,3.014.552
C:\Users\MFV1\Documents\TrainData\IMG\center_2018_07_16_17_13_13_008.jpg,C:\Users\MFV1\Documents\TrainData\IMG\left_2018_07_16_17_13_13_008.jpg,C:\Users\MFV1\Documents\TrainData\IMG\right_2018_07_16_17_13_13_008.jpg,0,1,0,3.018.958
C:\Users\MFV1\Documents\TrainData\IMG\center_2018_07_16_17_13_13_078.jpg,C:\Users\MFV1\Documents\TrainData\IMG\left_2018_07_16_17_13_13_078.jpg,C:\Users\MFV1\Documents\TrainData\IMG\right_2018_07_16_17_13_13_078.jpg,0,1,0,3.018.982
C:\Users\MFV1\Documents\TrainData\IMG\center_2018_07_16_17_13_13_152.jpg,C:\Users\MFV1\Documents\TrainData\IMG\left_2018_07_16_17_13_13_152.jpg,C:\Users\MFV1\Documents\TrainData\IMG\right_2018_07_16_17_13_13_152.jpg,0.1,1,0,3.018.467
C:\Users\MFV1\Documents\TrainData\IMG\center_2018_07_16_17_13_13_222.jpg,C:\Users\MFV1\Documents\TrainData\IMG\left_2018_07_16_17_13_13_222.jpg,C:\Users\MFV1\Documents\TrainData\IMG\right_2018_07_16_17_13_13_222.jpg,0.25,1,0,3.017.147
C:\Users\MFV1\Documents\TrainData\IMG\center_2018_07_16_17_13_13_292.jpg,C:\Users\MFV1\Documents\TrainData\IMG\left_2018_07_16_17_13_13_292.jpg,C:\Users\MFV1\Documents\TrainData\IMG\right_2018_07_16_17_13_13_292.jpg,0.45,1,0,3.014.908
C:\Users\MFV1\Documents\TrainData\IMG\center_2018_07_16_17_13_13_365.jpg,C:\Users\MFV1\Documents\TrainData\IMG\left_2018_07_16_17_13_13_365.jpg,C:\Users\MFV1\Documents\TrainData\IMG\right_2018_07_16_17_13_13_365.jpg,3.504.827,1,0,30.182
C:\Users\MFV1\Documents\TrainData\IMG\center_2018_07_16_17_13_13_436.jpg,C:\Users\MFV1\Documents\TrainData\IMG\left_2018_07_16_17_13_13_436.jpg,C:\Users\MFV1\Documents\TrainData\IMG\right_2018_07_16_17_13_13_436.jpg,1.580.711,1,0,3.019.238
C:\Users\MFV1\Documents\TrainData\IMG\center_2018_07_16_17_13_13_507.jpg,C:\Users\MFV1\Documents\TrainData\IMG\left_2018_07_16_17_13_13_507.jpg,C:\Users\MFV1\Documents\TrainData\IMG\right_2018_07_16_17_13_13_507.jpg,0,1,0,3.018.555
C:\Users\MFV1\Documents\TrainData\IMG\center_2018_07_16_17_13_13_577.jpg,C:\Users\MFV1\Documents\TrainData\IMG\left_2018_07_16_17_13_13_577.jpg,C:\Users\MFV1\Documents\TrainData\IMG\right_2018_07_16_17_13_13_577.jpg,0,1,0,3.018.923
C:\Users\MFV1\Documents\TrainData\IMG\center_2018_07_16_17_13_13_651.jpg,C:\Users\MFV1\Documents\TrainData\IMG\left_2018_07_16_17_13_13_651.jpg,C:\Users\MFV1\Documents\TrainData\IMG\right_2018_07_16_17_13_13_651.jpg,0,1,0,3.019.013
C:\Users\MFV1\Documents\TrainData\IMG\center_2018_07_16_17_13_13_722.jpg,C:\Users\MFV1\Documents\TrainData\IMG\left_2018_07_16_17_13_13_722.jpg,C:\Users\MFV1\Documents\TrainData\IMG\right_2018_07_16_17_13_13_722.jpg,0,1,0,3.019.024
C:\Users\MFV1\Documents\TrainData\IMG\center_2018_07_16_17_13_13_790.jpg,C:\Users\MFV1\Documents\TrainData\IMG\left_2018_07_16_17_13_13_790.jpg,C:\Users\MFV1\Documents\TrainData\IMG\right_2018_07_16_17_13_13_790.jpg,0,1,0,3.019.031
C:\Users\MFV1\Documents\TrainData\IMG\center_2018_07_16_17_13_13_861.jpg,C:\Users\MFV1\Documents\TrainData\IMG\left_2018_07_16_17_13_13_861.jpg,C:\Users\MFV1\Documents\TrainData\IMG\right_2018_07_16_17_13_13_861.jpg,0,1,0,3.019.028
C:\Users\MFV1\Documents\TrainData\IMG\center_2018_07_16_17_13_13_929.jpg,C:\Users\MFV1\Documents\TrainData\IMG\left_2018_07_16_17_13_13_929.jpg,C:\Users\MFV1\Documents\TrainData\IMG\right_2018_07_16_17_13_13_929.jpg,0,1,0,3.019.032
C:\Users\MFV1\Documents\TrainData\IMG\center_2018_07_16_17_13_14_001.jpg,C:\Users\MFV1\Documents\TrainData\IMG\left_2018_07_16_17_13_14_001.jpg,C:\Users\MFV1\Documents\TrainData\IMG\right_2018_07_16_17_13_14_001.jpg,0,1,0,3.019.027
C:\Users\MFV1\Documents\TrainData\IMG\center_2018_07_16_17_13_14_073.jpg,C:\Users\MFV1\Documents\TrainData\IMG\left_2018_07_16_17_13_14_073.jpg,C:\Users\MFV1\Documents\TrainData\IMG\right_2018_07_16_17_13_14_073.jpg,0,1,0,3.019.028
C:\Users\MFV1\Documents\TrainData\IMG\center_2018_07_16_17_13_14_145.jpg,C:\Users\MFV1\Documents\TrainData\IMG\left_2018_07_16_17_13_14_145.jpg,C:\Users\MFV1\Documents\TrainData\IMG\right_2018_07_16_17_13_14_145.jpg,0,1,0,3.019.014
C:\Users\MFV1\Documents\TrainData\IMG\center_2018_07_16_17_13_14_216.jpg,C:\Users\MFV1\Documents\TrainData\IMG\left_2018_07_16_17_13_14_216.jpg,C:\Users\MFV1\Documents\TrainData\IMG\right_2018_07_16_17_13_14_216.jpg,0,1,0,301.903
C:\Users\MFV1\Documents\TrainData\IMG\center_2018_07_16_17_13_14_285.jpg,C:\Users\MFV1\Documents\TrainData\IMG\left_2018_07_16_17_13_14_285.jpg,C:\Users\MFV1\Documents\TrainData\IMG\right_2018_07_16_17_13_14_285.jpg,0,1,0,3.019.031
C:\Users\MFV1\Documents\TrainData\IMG\center_2018_07_16_17_13_14_357.jpg,C:\Users\MFV1\Documents\TrainData\IMG\left_2018_07_16_17_13_14_357.jpg,C:\Users\MFV1\Documents\TrainData\IMG\right_2018_07_16_17_13_14_357.jpg,0,1,0,3.019.045
C:\Users\MFV1\Documents\TrainData\IMG\center_2018_07_16_17_13_14_428.jpg,C:\Users\MFV1\Documents\TrainData\IMG\left_2018_07_16_17_13_14_428.jpg,C:\Users\MFV1\Documents\TrainData\IMG\right_2018_07_16_17_13_14_428.jpg,0,1,0,3.019.032
C:\Users\MFV1\Documents\TrainData\IMG\center_2018_07_16_17_13_14_498.jpg,C:\Users\MFV1\Documents\TrainData\IMG\left_2018_07_16_17_13_14_498.jpg,C:\Users\MFV1\Documents\TrainData\IMG\right_2018_07_16_17_13_14_498.jpg,0,1,0,301.903
C:\Users\MFV1\Documents\TrainData\IMG\center_2018_07_16_17_13_14_567.jpg,C:\Users\MFV1\Documents\TrainData\IMG\left_2018_07_16_17_13_14_567.jpg,C:\Users\MFV1\Documents\TrainData\IMG\right_2018_07_16_17_13_14_567.jpg,0,1,0,3.019.028
C:\Users\MFV1\Documents\TrainData\IMG\center_2018_07_16_17_13_14_639.jpg,C:\Users\MFV1\Documents\TrainData\IMG\left_2018_07_16_17_13_14_639.jpg,C:\Users\MFV1\Documents\TrainData\IMG\right_2018_07_16_17_13_14_639.jpg,0,1,0,3.019.031
C:\Users\MFV1\Documents\TrainData\IMG\center_2018_07_16_17_13_14_711.jpg,C:\Users\MFV1\Documents\TrainData\IMG\left_2018_07_16_17_13_14_711.jpg,C:\Users\MFV1\Documents\TrainData\IMG\right_2018_07_16_17_13_14_711.jpg,0,1,0,3.019.027
C:\Users\MFV1\Documents\TrainData\IMG\center_2018_07_16_17_13_14_784.jpg,C:\Users\MFV1\Documents\TrainData\IMG\left_2018_07_16_17_13_14_784.jpg,C:\Users\MFV1\Documents\TrainData\IMG\right_2018_07_16_17_13_14_784.jpg,0,1,0,3.019.032
C:\Users\MFV1\Documents\TrainData\IMG\center_2018_07_16_17_13_14_853.jpg,C:\Users\MFV1\Documents\TrainData\IMG\left_2018_07_16_17_13_14_853.jpg,C:\Users\MFV1\Documents\TrainData\IMG\right_2018_07_16_17_13_14_853.jpg,0,1,0,3.019.033
C:\Users\MFV1\Documents\TrainData\IMG\center_2018_07_16_17_13_14_926.jpg,C:\Users\MFV1\Documents\TrainData\IMG\left_2018_07_16_17_13_14_926.jpg,C:\Users\MFV1\Documents\TrainData\IMG\right_2018_07_16_17_13_14_926.jpg,-0.1,1,0,3.018.767
C:\Users\MFV1\Documents\TrainData\IMG\center_2018_07_16_17_13_14_994.jpg,C:\Users\MFV1\Documents\TrainData\IMG\left_2018_07_16_17_13_14_994.jpg,C:\Users\MFV1\Documents\TrainData\IMG\right_2018_07_16_17_13_14_994.jpg,-0.25,1,0,3.017.478
C:\Users\MFV1\Documents\TrainData\IMG\center_2018_07_16_17_13_15_066.jpg,C:\Users\MFV1\Documents\TrainData\IMG\left_2018_07_16_17_13_15_066.jpg,C:\Users\MFV1\Documents\TrainData\IMG\right_2018_07_16_17_13_15_066.jpg,-369.546,1,0,3.016.402
C:\Users\MFV1\Documents\TrainData\IMG\center_2018_07_16_17_13_15_134.jpg,C:\Users\MFV1\Documents\TrainData\IMG\left_2018_07_16_17_13_15_134.jpg,C:\Users\MFV1\Documents\TrainData\IMG\right_2018_07_16_17_13_15_134.jpg,-1.908.302,1,0,3.019.061
C:\Users\MFV1\Documents\TrainData\IMG\center_2018_07_16_17_13_15_206.jpg,C:\Users\MFV1\Documents\TrainData\IMG\left_2018_07_16_17_13_15_206.jpg,C:\Users\MFV1\Documents\TrainData\IMG\right_2018_07_16_17_13_15_206.jpg,0,1,0,3.018.687
C:\Users\MFV1\Documents\TrainData\IMG\center_2018_07_16_17_13_15_276.jpg,C:\Users\MFV1\Documents\TrainData\IMG\left_2018_07_16_17_13_15_276.jpg,C:\Users\MFV1\Documents\TrainData\IMG\right_2018_07_16_17_13_15_276.jpg,0,1,0,3.019.019
C:\Users\MFV1\Documents\TrainData\IMG\center_2018_07_16_17_13_15_350.jpg,C:\Users\MFV1\Documents\TrainData\IMG\left_2018_07_16_17_13_15_350.jpg,C:\Users\MFV1\Documents\TrainData\IMG\right_2018_07_16_17_13_15_350.jpg,-0.15,1,0,3.018.685
C:\Users\MFV1\Documents\TrainData\IMG\center_2018_07_16_17_13_15_424.jpg,C:\Users\MFV1\Documents\TrainData\IMG\left_2018_07_16_17_13_15_424.jpg,C:\Users\MFV1\Documents\TrainData\IMG\right_2018_07_16_17_13_15_424.jpg,-0.35,1,0,301.669
C:\Users\MFV1\Documents\TrainData\IMG\center_2018_07_16_17_13_15_492.jpg,C:\Users\MFV1\Documents\TrainData\IMG\left_2018_07_16_17_13_15_492.jpg,C:\Users\MFV1\Documents\TrainData\IMG\right_2018_07_16_17_13_15_492.jpg,-5.000.001,1,0,3.015.016
C:\Users\MFV1\Documents\TrainData\IMG\center_2018_07_16_17_13_15_560.jpg,C:\Users\MFV1\Documents\TrainData\IMG\left_2018_07_16_17_13_15_560.jpg,C:\Users\MFV1\Documents\TrainData\IMG\right_2018_07_16_17_13_15_560.jpg,-469.167,1,0,3.016.912
C:\Users\MFV1\Documents\TrainData\IMG\center_2018_07_16_17_13_15_632.jpg,C:\Users\MFV1\Documents\TrainData\IMG\left_2018_07_16_17_13_15_632.jpg,C:\Users\MFV1\Documents\TrainData\IMG\right_2018_07_16_17_13_15_632.jpg,-2.027.487,1,0,3.019.519
C:\Users\MFV1\Documents\TrainData\IMG\center_2018_07_16_17_13_15_704.jpg,C:\Users\MFV1\Documents\TrainData\IMG\left_2018_07_16_17_13_15_704.jpg,C:\Users\MFV1\Documents\TrainData\IMG\right_2018_07_16_17_13_15_704.jpg,0,1,0,3.018.553
C:\Users\MFV1\Documents\TrainData\IMG\center_2018_07_16_17_13_15_772.jpg,C:\Users\MFV1\Documents\TrainData\IMG\left_2018_07_16_17_13_15_772.jpg,C:\Users\MFV1\Documents\TrainData\IMG\right_2018_07_16_17_13_15_772.jpg,0,1,0,3.018.802
C:\Users\MFV1\Documents\TrainData\IMG\center_2018_07_16_17_13_15_844.jpg,C:\Users\MFV1\Documents\TrainData\IMG\left_2018_07_16_17_13_15_844.jpg,C:\Users\MFV1\Documents\TrainData\IMG\right_2018_07_16_17_13_15_844.jpg,0,1,0,3.019.011
C:\Users\MFV1\Documents\TrainData\IMG\center_2018_07_16_17_13_15_918.jpg,C:\Users\MFV1\Documents\TrainData\IMG\left_2018_07_16_17_13_15_918.jpg,C:\Users\MFV1\Documents\TrainData\IMG\right_2018_07_16_17_13_15_918.jpg,0,1,0,3.019.036
